Player,Year,Rd,Pk,Tm,Age,College,From,To,G_x,MP_x,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS_x,WS/48,Class,Season,School,Conf,G_y,MP_y,PER,TS%,MP.1,FG_x,FGA_x,2P_x,2PA_x,3P_x,3PA_x,FT_x,FTA_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,FG_y,FGA_y,2P_y,2PA_y,3P_y,3PA_y,FT_y,FTA_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,Effective FG%,True Shooting%,Two Point Frequency,Three point frequency,ast-to-tov,fta to fga,NBA Experience,Offensive reb split,Defensive reb split,fouls per min,blocks per min,steals per min
Darren Collison,2009.0,1.0,21.0,NOH,21.311999999999998,"University of California, Los Angeles",2010.0,2018.0,632.0,29.5,12.7,2.6,4.9,1.1,0.2,0.47200000000000003,0.495,0.39299999999999996,0.855,43.1,0.111,FR,2005-06,"University of California, Los Angeles",Pac-10,39.0,749.0,,,19.2,2.0,5.0,1.5,3.5,0.5,1.5,1.0,1.3,0.4,1.4,1.8,2.3,0.9,0.1,2.0,1.4,5.5,78.0,194.0,59.0,136.0,19.0,58.0,40.0,51.0,16.0,55.0,71.0,88.0,35.0,2.0,77.0,54.0,215.0,72.25,6' 0.25'',73.5,6' 1.5'',166.2,75.0,6' 3'',96.5,8' 0.5'',0.45103092783505155,0.49667344298650895,0.7010309278350515,0.29896907216494845,1.1428571428571428,0.26288659793814434,8.0,0.22535211267605634,0.7746478873239436,0.07209612817089453,0.0026702269692923898,0.04672897196261682
Gordon Hayward,2010.0,1.0,9.0,UTA,20.098,Butler University,2011.0,2018.0,517.0,31.3,15.6,4.2,3.4,1.0,0.4,0.444,0.478,0.368,0.82,43.0,0.128,SO,2009-10,Butler University,Horizon,37.0,1239.0,24.3,0.601,33.5,4.7,10.1,3.4,5.8,1.3,4.3,4.8,5.8,1.9,6.3,8.2,1.7,1.1,0.8,2.3,2.1,15.5,173.0,373.0,126.0,213.0,47.0,160.0,179.0,216.0,72.0,233.0,305.0,62.0,40.0,30.0,85.0,78.0,572.0,78.75,6' 6.75'',80.0,6' 8'',211.0,79.75,6' 7.75'',103.0,8' 7'',0.5268096514745308,0.6110588838560806,0.5710455764075067,0.4289544235924933,0.7294117647058823,0.579088471849866,7.0,0.2360655737704918,0.7639344262295082,0.06295399515738499,0.024213075060532687,0.03228410008071025
Gordon Hayward,2010.0,1.0,9.0,UTA,20.098,Butler University,2011.0,2018.0,517.0,31.3,15.6,4.2,3.4,1.0,0.4,0.444,0.478,0.368,0.82,43.0,0.128,FR,2008-09,Butler University,Horizon,32.0,1045.0,,,32.7,3.9,8.2,1.8,3.3,2.2,4.8,3.2,3.9,1.4,5.0,6.5,2.0,1.5,0.9,1.7,2.0,13.1,125.0,261.0,56.0,107.0,69.0,154.0,101.0,124.0,46.0,161.0,207.0,63.0,48.0,30.0,53.0,64.0,420.0,78.75,6' 6.75'',80.0,6' 8'',211.0,79.75,6' 7.75'',103.0,8' 7'',0.6111111111111112,0.6654835847382431,0.4099616858237548,0.5900383141762452,1.1886792452830188,0.47509578544061304,7.0,0.2222222222222222,0.7777777777777778,0.06124401913875598,0.028708133971291867,0.045933014354066985
Matt Barnes,2002.0,2.0,46.0,MEM,22.114,"University of California, Los Angeles",2004.0,2017.0,929.0,23.6,8.2,4.6,1.8,0.8,0.5,0.436,0.522,0.335,0.745,42.8,0.09300000000000001,SR,2001-02,"University of California, Los Angeles",Pac-10,31.0,953.0,,,30.7,4.9,10.4,3.5,7.1,1.4,3.3,2.4,3.8,1.5,4.7,6.2,3.5,1.1,0.3,2.8,2.4,13.5,152.0,323.0,109.0,220.0,43.0,103.0,73.0,118.0,46.0,146.0,192.0,108.0,35.0,10.0,87.0,75.0,420.0,78.75,6' 6.75'',,,226.0,81.0,6' 9'',96.5,8' 0.5'',0.5371517027863777,0.5601194921583271,0.6811145510835913,0.3188854489164087,1.2413793103448276,0.3653250773993808,13.0,0.23958333333333334,0.7604166666666666,0.07869884575026233,0.01049317943336831,0.03672612801678909
Matt Barnes,2002.0,2.0,46.0,MEM,22.114,"University of California, Los Angeles",2004.0,2017.0,929.0,23.6,8.2,4.6,1.8,0.8,0.5,0.436,0.522,0.335,0.745,42.8,0.09300000000000001,JR,2000-01,"University of California, Los Angeles",Pac-10,32.0,971.0,,,30.3,4.4,9.3,4.3,8.5,0.1,0.8,2.7,4.6,2.7,4.6,7.3,2.7,1.6,0.6,2.7,3.2,11.6,142.0,297.0,139.0,272.0,3.0,25.0,85.0,148.0,85.0,147.0,232.0,85.0,51.0,19.0,87.0,103.0,372.0,78.75,6' 6.75'',,,226.0,81.0,6' 9'',96.5,8' 0.5'',0.4831649831649832,0.5136418866674031,0.9158249158249159,0.08417508417508418,0.9770114942528736,0.4983164983164983,13.0,0.36637931034482757,0.6336206896551724,0.10607621009268794,0.01956745623069001,0.05252317198764161
Brandon Bass,2005.0,2.0,33.0,NOH,20.064,Louisiana State University,2006.0,2017.0,758.0,21.6,8.7,4.5,0.8,0.4,0.6,0.499,0.502,0.207,0.8320000000000001,42.8,0.125,SO,2004-05,Louisiana State University,SEC,30.0,1007.0,,,33.6,6.0,10.6,5.6,9.8,0.4,0.9,4.9,6.3,2.7,6.3,9.1,0.8,0.8,1.6,1.8,2.4,17.3,181.0,319.0,169.0,293.0,12.0,26.0,146.0,188.0,82.0,190.0,272.0,25.0,24.0,48.0,54.0,73.0,520.0,78.25,6' 6.25'',79.25,6' 7.25'',246.0,86.5,7' 2.5'',106.5,8' 10.5'',0.5862068965517241,0.6472169670417206,0.9184952978056427,0.08150470219435736,0.46296296296296297,0.5893416927899686,11.0,0.3014705882352941,0.6985294117647058,0.07249255213505462,0.047666335650446874,0.023833167825223437
Brandon Bass,2005.0,2.0,33.0,NOH,20.064,Louisiana State University,2006.0,2017.0,758.0,21.6,8.7,4.5,0.8,0.4,0.6,0.499,0.502,0.207,0.8320000000000001,42.8,0.125,FR,2003-04,Louisiana State University,SEC,29.0,1013.0,,,34.9,4.2,8.3,4.0,7.6,0.2,0.7,4.2,5.4,2.4,4.9,7.4,0.6,0.7,1.9,1.9,2.0,12.8,121.0,240.0,116.0,221.0,5.0,19.0,123.0,157.0,71.0,143.0,214.0,17.0,21.0,56.0,55.0,59.0,370.0,78.25,6' 6.25'',79.25,6' 7.25'',246.0,86.5,7' 2.5'',106.5,8' 10.5'',0.5145833333333333,0.5985505370777793,0.9208333333333333,0.07916666666666666,0.3090909090909091,0.6541666666666667,11.0,0.3317757009345794,0.6682242990654206,0.05824284304047384,0.055281342546890426,0.02073050345508391
Ty Lawson,2009.0,1.0,18.0,MIN,21.24,University of North Carolina,2010.0,2017.0,551.0,29.2,12.7,2.7,6.0,1.2,0.1,0.46,0.493,0.359,0.77,42.1,0.126,JR,2008-09,University of North Carolina,ACC,35.0,1048.0,,,29.9,5.2,9.8,3.7,6.7,1.5,3.1,4.7,5.9,0.7,2.3,3.0,6.6,2.1,0.1,1.9,1.7,16.6,182.0,342.0,131.0,234.0,51.0,108.0,166.0,208.0,23.0,81.0,104.0,230.0,75.0,5.0,66.0,59.0,581.0,71.25,5' 11.25'',72.5,6' 0.5'',196.6,72.75,6' 0.75'',94.5,7' 10.5'',0.6067251461988304,0.6700959586639602,0.6842105263157895,0.3157894736842105,3.484848484848485,0.6081871345029239,7.0,0.22115384615384615,0.7788461538461539,0.05629770992366412,0.004770992366412214,0.0715648854961832
Ty Lawson,2009.0,1.0,18.0,MIN,21.24,University of North Carolina,2010.0,2017.0,551.0,29.2,12.7,2.7,6.0,1.2,0.1,0.46,0.493,0.359,0.77,42.1,0.126,SO,2007-08,University of North Carolina,ACC,32.0,810.0,,,25.3,4.4,8.5,3.4,5.9,0.9,2.6,3.0,3.6,0.5,2.3,2.7,5.2,1.6,0.0,2.2,1.8,12.7,140.0,272.0,110.0,189.0,30.0,83.0,96.0,115.0,15.0,72.0,87.0,165.0,51.0,1.0,70.0,56.0,406.0,71.25,5' 11.25'',72.5,6' 0.5'',196.6,72.75,6' 0.75'',94.5,7' 10.5'',0.5698529411764706,0.629262244265344,0.6948529411764706,0.30514705882352944,2.357142857142857,0.4227941176470588,7.0,0.1724137931034483,0.8275862068965517,0.0691358024691358,0.0012345679012345679,0.06296296296296296
Ty Lawson,2009.0,1.0,18.0,MIN,21.24,University of North Carolina,2010.0,2017.0,551.0,29.2,12.7,2.7,6.0,1.2,0.1,0.46,0.493,0.359,0.77,42.1,0.126,FR,2006-07,University of North Carolina,ACC,38.0,977.0,,,25.7,3.7,7.4,2.9,5.1,0.8,2.3,2.0,2.9,0.7,2.2,2.9,5.6,1.5,0.1,2.2,2.4,10.2,141.0,282.0,110.0,195.0,31.0,87.0,75.0,109.0,27.0,85.0,112.0,213.0,58.0,4.0,83.0,90.0,388.0,71.25,5' 11.25'',72.5,6' 0.5'',196.6,72.75,6' 0.75'',94.5,7' 10.5'',0.5549645390070922,0.587950054552067,0.6914893617021277,0.30851063829787234,2.566265060240964,0.38652482269503546,7.0,0.24107142857142858,0.7589285714285714,0.09211873080859775,0.0040941658137154556,0.0593654042988741
DeMarcus Cousins,2010.0,1.0,5.0,SAC,19.32,University of Kentucky,2011.0,2018.0,535.0,32.3,21.5,11.0,3.2,1.4,1.2,0.46,0.474,0.33799999999999997,0.737,41.6,0.115,FR,2009-10,University of Kentucky,SEC,38.0,893.0,34.2,0.579,23.5,5.4,9.7,5.4,9.6,0.0,0.2,4.3,7.1,4.1,5.8,9.8,1.0,1.0,1.8,2.1,3.2,15.1,206.0,369.0,205.0,363.0,1.0,6.0,162.0,268.0,154.0,220.0,374.0,38.0,37.0,67.0,78.0,122.0,575.0,81.5,6' 9.5'',82.75,6' 10.75'',291.8,89.75,7' 5.75'',113.0,9' 5'',0.559620596205962,0.5904460691694734,0.983739837398374,0.016260162601626018,0.48717948717948717,0.7262872628726287,7.0,0.4117647058823529,0.5882352941176471,0.1366181410974244,0.07502799552071669,0.04143337066069429
Derrick Favors,2010.0,1.0,3.0,NJN,18.349,Georgia Institute of Technology,2011.0,2018.0,556.0,26.1,11.6,7.2,1.1,0.8,1.3,0.517,0.523,0.20199999999999999,0.6629999999999999,41.5,0.138,FR,2009-10,Georgia Institute of Technology,ACC,36.0,989.0,24.5,0.621,27.5,5.0,8.1,5.0,8.1,0.0,0.0,2.5,4.0,3.0,5.4,8.4,1.0,0.9,2.1,2.5,2.6,12.4,179.0,293.0,179.0,292.0,0.0,1.0,90.0,143.0,108.0,195.0,303.0,37.0,32.0,74.0,90.0,94.0,448.0,80.75,6' 8.75'',82.25,6' 10.25'',245.2,88.0,7' 4'',110.0,9' 2'',0.6109215017064846,0.6293549112160036,0.9965870307167235,0.0034129692832764505,0.4111111111111111,0.4880546075085324,7.0,0.3564356435643564,0.6435643564356436,0.09504550050556117,0.07482305358948432,0.032355915065722954
Klay Thompson,2011.0,1.0,11.0,GSW,21.14,Washington State University,2012.0,2018.0,537.0,32.9,19.2,3.4,2.3,0.9,0.5,0.45799999999999996,0.486,0.42200000000000004,0.852,41.5,0.113,JR,2010-11,Washington State University,Pac-10,34.0,1179.0,26.1,0.574,34.7,7.1,16.2,4.2,9.0,2.9,7.2,4.6,5.4,0.7,4.5,5.2,3.7,1.6,0.9,3.4,2.9,21.6,240.0,551.0,142.0,305.0,98.0,246.0,155.0,185.0,25.0,153.0,178.0,127.0,56.0,32.0,115.0,99.0,733.0,77.75,6' 5.75'',79.25,6' 7.25'',205.6,81.0,6' 9'',103.5,8' 7.5'',0.5245009074410163,0.5795382669196711,0.5535390199637024,0.44646098003629764,1.1043478260869566,0.33575317604355714,6.0,0.1404494382022472,0.8595505617977528,0.08396946564885496,0.02714164546225615,0.04749787955894826
Klay Thompson,2011.0,1.0,11.0,GSW,21.14,Washington State University,2012.0,2018.0,537.0,32.9,19.2,3.4,2.3,0.9,0.5,0.45799999999999996,0.486,0.42200000000000004,0.852,41.5,0.113,SO,2009-10,Washington State University,Pac-10,31.0,1096.0,21.0,0.54,35.4,6.5,15.6,4.0,8.9,2.5,6.7,4.3,5.4,1.2,3.9,5.1,2.3,1.4,0.7,3.4,2.4,19.6,200.0,485.0,124.0,276.0,76.0,209.0,133.0,166.0,37.0,122.0,159.0,70.0,44.0,22.0,104.0,75.0,609.0,77.75,6' 5.75'',79.25,6' 7.25'',205.6,81.0,6' 9'',103.5,8' 7.5'',0.49072164948453606,0.5456598093326643,0.5690721649484536,0.4309278350515464,0.6730769230769231,0.3422680412371134,6.0,0.23270440251572327,0.7672955974842768,0.06843065693430657,0.020072992700729927,0.040145985401459854
Klay Thompson,2011.0,1.0,11.0,GSW,21.14,Washington State University,2012.0,2018.0,537.0,32.9,19.2,3.4,2.3,0.9,0.5,0.45799999999999996,0.486,0.42200000000000004,0.852,41.5,0.113,FR,2008-09,Washington State University,Pac-10,33.0,1092.0,,,33.1,4.8,11.5,2.8,6.5,2.1,5.0,0.8,0.9,0.8,3.4,4.2,1.9,0.9,0.6,2.1,2.0,12.5,159.0,378.0,91.0,213.0,68.0,165.0,28.0,31.0,27.0,111.0,138.0,62.0,30.0,20.0,70.0,67.0,414.0,77.75,6' 5.75'',79.25,6' 7.25'',205.6,81.0,6' 9'',103.5,8' 7.5'',0.5105820105820106,0.5285466244510265,0.5634920634920635,0.4365079365079365,0.8857142857142857,0.082010582010582,6.0,0.1956521739130435,0.8043478260869565,0.06135531135531135,0.018315018315018316,0.027472527472527472
Kemba Walker,2011.0,1.0,9.0,CHA,21.051,University of Connecticut,2012.0,2018.0,523.0,33.9,18.9,3.7,5.4,1.3,0.4,0.415,0.445,0.358,0.8340000000000001,41.2,0.111,JR,2010-11,University of Connecticut,Big East,41.0,1543.0,29.9,0.5429999999999999,37.6,7.7,18.0,5.9,12.5,1.8,5.5,6.3,7.7,1.3,4.1,5.4,4.5,1.9,0.2,2.3,1.4,23.5,316.0,739.0,241.0,512.0,75.0,227.0,258.0,315.0,53.0,170.0,223.0,184.0,77.0,7.0,93.0,56.0,965.0,71.5,5' 11.5'',73.0,6' 1'',184.0,75.5,6' 3.5'',91.5,7' 7.5'',0.4783491204330176,0.5497948951686418,0.6928281461434371,0.3071718538565629,1.978494623655914,0.42625169147496617,6.0,0.23766816143497757,0.7623318385650224,0.03629293583927414,0.004536616979909268,0.049902786779001944
Kemba Walker,2011.0,1.0,9.0,CHA,21.051,University of Connecticut,2012.0,2018.0,523.0,33.9,18.9,3.7,5.4,1.3,0.4,0.415,0.445,0.358,0.8340000000000001,41.2,0.111,SO,2009-10,University of Connecticut,Big East,34.0,1197.0,20.2,0.525,35.2,4.5,11.1,3.4,7.8,1.1,3.3,4.6,5.9,0.9,3.3,4.3,5.1,2.1,0.4,2.9,1.7,14.6,152.0,377.0,114.0,265.0,38.0,112.0,155.0,202.0,32.0,113.0,145.0,172.0,70.0,15.0,99.0,59.0,497.0,71.5,5' 11.5'',73.0,6' 1'',184.0,75.5,6' 3.5'',91.5,7' 7.5'',0.4535809018567639,0.533399158581609,0.7029177718832891,0.29708222811671087,1.7373737373737375,0.5358090185676393,6.0,0.2206896551724138,0.7793103448275862,0.04928989139515455,0.012531328320802004,0.05847953216374269
Kemba Walker,2011.0,1.0,9.0,CHA,21.051,University of Connecticut,2012.0,2018.0,523.0,33.9,18.9,3.7,5.4,1.3,0.4,0.415,0.445,0.358,0.8340000000000001,41.2,0.111,FR,2008-09,University of Connecticut,Big East,36.0,907.0,,,25.2,3.1,6.5,2.7,5.2,0.4,1.3,2.4,3.4,0.9,2.6,3.5,2.9,1.1,0.2,1.8,1.6,8.9,110.0,234.0,97.0,186.0,13.0,48.0,88.0,123.0,31.0,94.0,125.0,104.0,38.0,6.0,66.0,56.0,321.0,71.5,5' 11.5'',73.0,6' 1'',184.0,75.5,6' 3.5'',91.5,7' 7.5'',0.49786324786324787,0.5570595585172845,0.7948717948717948,0.20512820512820512,1.5757575757575757,0.5256410256410257,6.0,0.248,0.752,0.06174200661521499,0.006615214994487321,0.04189636163175303
Jared Dudley,2007.0,1.0,22.0,CHA,21.358,Boston College,2008.0,2018.0,788.0,23.4,8.0,3.3,1.6,0.8,0.2,0.467,0.518,0.396,0.733,40.3,0.105,SR,2006-07,Boston College,ACC,30.0,1152.0,,,38.4,6.5,11.6,5.2,8.6,1.3,2.9,4.7,6.4,3.0,5.2,8.3,3.0,1.4,0.3,2.6,2.2,19.0,195.0,347.0,156.0,259.0,39.0,88.0,142.0,191.0,91.0,157.0,248.0,90.0,42.0,10.0,78.0,66.0,571.0,77.0,6' 5'',79.25,6' 7.25'',219.0,79.0,6' 7'',102.0,8' 6'',0.6181556195965417,0.6623515219005196,0.7463976945244957,0.25360230547550433,1.1538461538461537,0.5504322766570605,10.0,0.36693548387096775,0.6330645161290323,0.057291666666666664,0.008680555555555556,0.036458333333333336
Jared Dudley,2007.0,1.0,22.0,CHA,21.358,Boston College,2008.0,2018.0,788.0,23.4,8.0,3.3,1.6,0.8,0.2,0.467,0.518,0.396,0.733,40.3,0.105,JR,2005-06,Boston College,ACC,36.0,1340.0,,,37.2,5.5,11.1,4.6,8.5,0.9,2.6,4.8,6.7,2.7,4.0,6.6,3.2,1.1,0.3,1.9,1.6,16.7,198.0,401.0,165.0,307.0,33.0,94.0,171.0,241.0,96.0,143.0,239.0,115.0,41.0,12.0,70.0,57.0,600.0,77.0,6' 5'',79.25,6' 7.25'',219.0,79.0,6' 7'',102.0,8' 6'',0.5349127182044888,0.5916692963079836,0.7655860349127181,0.2344139650872818,1.6428571428571428,0.600997506234414,10.0,0.401673640167364,0.5983263598326359,0.04253731343283582,0.008955223880597015,0.030597014925373135
Jared Dudley,2007.0,1.0,22.0,CHA,21.358,Boston College,2008.0,2018.0,788.0,23.4,8.0,3.3,1.6,0.8,0.2,0.467,0.518,0.396,0.733,40.3,0.105,SO,2004-05,Boston College,Big East,30.0,1079.0,,,36.0,5.5,11.3,4.5,8.3,1.0,3.0,4.5,6.0,2.8,4.7,7.5,3.2,1.6,0.2,1.6,1.8,16.5,165.0,338.0,135.0,248.0,30.0,90.0,135.0,179.0,83.0,141.0,224.0,95.0,49.0,7.0,49.0,55.0,495.0,77.0,6' 5'',79.25,6' 7.25'',219.0,79.0,6' 7'',102.0,8' 6'',0.5325443786982249,0.5938669737978692,0.7337278106508875,0.26627218934911245,1.9387755102040816,0.5295857988165681,10.0,0.3705357142857143,0.6294642857142857,0.05097312326227989,0.006487488415199258,0.04541241890639481
Jared Dudley,2007.0,1.0,22.0,CHA,21.358,Boston College,2008.0,2018.0,788.0,23.4,8.0,3.3,1.6,0.8,0.2,0.467,0.518,0.396,0.733,40.3,0.105,FR,2003-04,Boston College,Big East,34.0,1156.0,,,34.0,3.9,8.3,3.3,6.6,0.5,1.7,3.7,5.1,3.0,3.6,6.6,2.8,1.3,0.2,2.1,2.1,11.9,131.0,282.0,113.0,225.0,18.0,57.0,125.0,173.0,101.0,124.0,225.0,95.0,44.0,8.0,71.0,70.0,405.0,77.0,6' 5'',79.25,6' 7.25'',219.0,79.0,6' 7'',102.0,8' 6'',0.49645390070921985,0.5654529208086675,0.7978723404255319,0.20212765957446807,1.3380281690140845,0.6134751773049646,10.0,0.4488888888888889,0.5511111111111111,0.06055363321799308,0.006920415224913495,0.03806228373702422
Robin Lopez,2008.0,1.0,15.0,PHO,20.090999999999998,Stanford University,2009.0,2018.0,692.0,23.2,9.0,5.4,0.8,0.3,1.2,0.527,0.528,0.2,0.76,40.2,0.12,SO,2007-08,Stanford University,Pac-10,36.0,883.0,,,24.5,3.9,7.3,3.9,7.3,0.0,0.0,2.4,3.7,2.6,3.1,5.7,0.6,0.5,2.3,1.8,2.6,10.2,140.0,262.0,139.0,261.0,1.0,1.0,86.0,132.0,93.0,111.0,204.0,22.0,18.0,83.0,63.0,94.0,367.0,,,,,,,,,,0.5362595419847328,0.5732941764558861,0.9961832061068703,0.003816793893129771,0.3492063492063492,0.5038167938931297,9.0,0.45588235294117646,0.5441176470588235,0.10645526613816535,0.09399773499433749,0.020385050962627407
Robin Lopez,2008.0,1.0,15.0,PHO,20.090999999999998,Stanford University,2009.0,2018.0,692.0,23.2,9.0,5.4,0.8,0.3,1.2,0.527,0.528,0.2,0.76,40.2,0.12,FR,2006-07,Stanford University,Pac-10,31.0,743.0,,,24.0,3.1,6.5,3.1,6.4,0.0,0.0,1.4,2.5,2.5,3.0,5.5,0.9,0.2,2.4,1.5,2.3,7.5,96.0,200.0,96.0,199.0,0.0,1.0,42.0,77.0,78.0,94.0,172.0,29.0,5.0,73.0,46.0,72.0,234.0,,,,,,,,,,0.48,0.5002565418163161,0.995,0.005,0.6304347826086957,0.385,9.0,0.45348837209302323,0.5465116279069767,0.09690444145356662,0.09825033647375504,0.006729475100942127
Mo Williams,2003.0,2.0,47.0,UTA,20.194000000000003,University of Alabama,2004.0,2016.0,818.0,29.2,13.2,2.8,4.9,0.9,0.1,0.434,0.46,0.37799999999999995,0.871,40.0,0.08,SO,2002-03,University of Alabama,SEC,29.0,1038.0,,,35.8,5.5,12.8,3.6,6.6,2.0,6.2,3.4,4.0,1.0,2.9,3.9,3.9,1.2,0.2,3.0,2.1,16.4,160.0,371.0,103.0,191.0,57.0,180.0,98.0,117.0,29.0,84.0,113.0,112.0,36.0,5.0,86.0,61.0,475.0,72.75,6' 0.75'',,,189.0,77.5,6' 5.5'',98.5,8' 2.5'',0.5080862533692723,0.562156788487029,0.5148247978436657,0.48517520215633425,1.302325581395349,0.31536388140161725,12.0,0.25663716814159293,0.7433628318584071,0.05876685934489403,0.004816955684007707,0.03468208092485549
Mo Williams,2003.0,2.0,47.0,UTA,20.194000000000003,University of Alabama,2004.0,2016.0,818.0,29.2,13.2,2.8,4.9,0.9,0.1,0.434,0.46,0.37799999999999995,0.871,40.0,0.08,FR,2001-02,University of Alabama,SEC,35.0,1121.0,,,32.0,3.5,9.3,2.6,5.7,0.9,3.6,2.4,2.8,1.0,2.9,3.9,4.5,1.7,0.1,2.9,2.6,10.4,123.0,327.0,90.0,201.0,33.0,126.0,84.0,98.0,34.0,103.0,137.0,159.0,59.0,4.0,103.0,91.0,363.0,72.75,6' 0.75'',,,189.0,77.5,6' 5.5'',98.5,8' 2.5'',0.42660550458715596,0.4903814978925754,0.6146788990825688,0.3853211009174312,1.5436893203883495,0.2996941896024465,12.0,0.24817518248175183,0.7518248175182481,0.08117752007136485,0.003568242640499554,0.05263157894736842
Raymond Felton,2005.0,1.0,5.0,CHA,21.006999999999998,University of North Carolina,2006.0,2018.0,938.0,30.3,11.4,3.0,5.4,1.2,0.2,0.41200000000000003,0.445,0.32899999999999996,0.789,39.5,0.067,JR,2004-05,University of North Carolina,ACC,36.0,1142.0,,,31.7,4.2,9.2,2.2,4.8,1.9,4.4,2.6,3.7,0.6,3.7,4.3,6.9,2.0,0.3,3.6,2.0,12.9,150.0,330.0,80.0,171.0,70.0,159.0,94.0,134.0,23.0,132.0,155.0,249.0,72.0,11.0,129.0,71.0,464.0,71.5,5' 11.5'',72.25,6' 0.25'',199.4,76.25,6' 4.25'',98.0,8' 2'',0.5606060606060606,0.5964623611682436,0.5181818181818182,0.4818181818181818,1.930232558139535,0.40606060606060607,12.0,0.14838709677419354,0.8516129032258064,0.06217162872154115,0.009632224168126095,0.06304728546409807
Raymond Felton,2005.0,1.0,5.0,CHA,21.006999999999998,University of North Carolina,2006.0,2018.0,938.0,30.3,11.4,3.0,5.4,1.2,0.2,0.41200000000000003,0.445,0.32899999999999996,0.789,39.5,0.067,FR,2002-03,University of North Carolina,ACC,35.0,1240.0,,,35.4,4.3,10.8,2.3,5.3,2.0,5.5,2.3,3.3,0.8,3.3,4.1,6.7,1.6,0.3,3.7,2.6,12.9,151.0,379.0,82.0,186.0,69.0,193.0,79.0,114.0,29.0,114.0,143.0,236.0,56.0,9.0,130.0,92.0,450.0,71.5,5' 11.5'',72.25,6' 0.25'',199.4,76.25,6' 4.25'',98.0,8' 2'',0.4894459102902375,0.5242799888153602,0.49076517150395776,0.5092348284960422,1.8153846153846154,0.3007915567282322,12.0,0.20279720279720279,0.7972027972027972,0.07419354838709677,0.007258064516129033,0.04516129032258064
Raymond Felton,2005.0,1.0,5.0,CHA,21.006999999999998,University of North Carolina,2006.0,2018.0,938.0,30.3,11.4,3.0,5.4,1.2,0.2,0.41200000000000003,0.445,0.32899999999999996,0.789,39.5,0.067,SO,2003-04,University of North Carolina,ACC,30.0,1039.0,,,34.6,3.8,9.0,2.6,5.2,1.2,3.7,2.8,3.5,0.6,3.4,4.0,7.1,2.1,0.2,3.4,2.3,11.5,113.0,269.0,78.0,157.0,35.0,112.0,85.0,105.0,17.0,102.0,119.0,213.0,64.0,7.0,102.0,70.0,346.0,71.5,5' 11.5'',72.25,6' 0.25'',199.4,76.25,6' 4.25'',98.0,8' 2'',0.4851301115241636,0.5488578680203046,0.5836431226765799,0.4163568773234201,2.088235294117647,0.3903345724907063,12.0,0.14285714285714285,0.8571428571428571,0.06737247353224254,0.006737247353224254,0.061597690086621755
Draymond Green,2012.0,2.0,35.0,GSW,22.122,Michigan State University,2013.0,2018.0,467.0,27.7,9.3,6.9,4.6,1.4,1.1,0.43799999999999994,0.505,0.327,0.7070000000000001,39.0,0.145,SR,2011-12,Michigan State University,Big Ten,37.0,1229.0,26.1,0.542,33.2,5.7,12.8,4.3,9.1,1.4,3.6,3.4,4.7,2.1,8.5,10.6,3.8,1.5,0.9,3.0,2.8,16.2,212.0,472.0,160.0,338.0,52.0,134.0,125.0,173.0,79.0,315.0,394.0,141.0,54.0,35.0,112.0,105.0,601.0,77.75,6' 5.75'',79.5,6' 7.5'',235.6,85.25,7' 1.25'',105.0,8' 9'',0.5042372881355932,0.5482376122017076,0.7161016949152542,0.2838983050847458,1.2589285714285714,0.3665254237288136,5.0,0.20050761421319796,0.799492385786802,0.0854353132628153,0.028478437754271765,0.043938161106590726
Draymond Green,2012.0,2.0,35.0,GSW,22.122,Michigan State University,2013.0,2018.0,467.0,27.7,9.3,6.9,4.6,1.4,1.1,0.43799999999999994,0.505,0.327,0.7070000000000001,39.0,0.145,JR,2010-11,Michigan State University,Big Ten,34.0,1023.0,24.9,0.519,30.1,4.3,10.1,3.2,7.2,1.1,3.0,2.9,4.2,2.5,6.2,8.6,4.1,1.8,1.1,2.3,3.4,12.6,147.0,345.0,110.0,244.0,37.0,101.0,97.0,142.0,84.0,210.0,294.0,141.0,60.0,38.0,79.0,114.0,428.0,77.75,6' 5.75'',79.5,6' 7.5'',235.6,85.25,7' 1.25'',105.0,8' 9'',0.4797101449275362,0.5251791498969275,0.7072463768115942,0.2927536231884058,1.7848101265822784,0.4115942028985507,5.0,0.2857142857142857,0.7142857142857143,0.11143695014662756,0.03714565004887586,0.05865102639296188
